price,bedrooms,sqft_living,sqft_lot,waterfront,grade,yr_built,yr_renovated
251700.0,3,1810,11800,0,7,1977,0
400000.0,4,1560,8250,0,8,1964,0
735000.0,4,2100,7960,0,8,1955,0
1700000.0,5,2500,15250,1,8,1942,0
82500.0,2,520,22334,0,5,1951,0
765000.0,4,3010,7221,0,10,2004,0
292500.0,4,2140,8162,0,7,1968,0
270000.0,3,2390,7000,0,7,1970,0
415000.0,2,1510,6807,0,7,1939,0
950000.0,4,2210,19025,0,7,1952,0
353000.0,3,2170,8396,0,7,1995,0
670950.0,3,1790,2375,0,8,2007,0
280950.0,3,1390,8700,0,7,1912,0
585000.0,3,1850,7735,0,8,1983,0
525000.0,2,1480,43645,0,8,1974,2006
605000.0,3,1850,8823,0,8,1973,0
1010000.0,4,3350,3752,0,9,2007,0
245990.0,3,1040,8410,0,7,1942,2014
535000.0,4,2810,12607,0,10,1985,0
410000.0,1,1010,5750,0,7,1911,1948
550000.0,3,2250,7752,0,8,1988,0
665000.0,3,1800,8000,0,8,1972,0
455000.0,3,2400,17239,0,7,1940,0
440000.0,4,1780,4000,0,7,1922,0
332000.0,3,2120,14915,0,9,1979,0
280000.0,3,1860,6607,0,7,1989,0
570000.0,3,1460,1021,0,8,2006,0
250000.0,3,1230,10350,0,7,1957,0
238000.0,2,1088,8453,0,6,1952,2009
265000.0,3,800,5760,0,6,1949,0
306000.0,3,1190,10350,0,7,1959,0
345000.0,5,1940,4182,0,7,2002,0
765000.0,4,3300,10764,0,9,1971,0
346300.0,4,2590,11018,0,8,1998,0
342500.0,3,2080,11375,0,8,2002,0
501000.0,4,2680,5439,0,7,2000,0
270000.0,3,1670,8364,0,7,1990,0
638000.0,3,1830,4400,0,8,1930,0
460000.0,3,1400,2003,0,8,1908,2006
760000.0,4,2770,8521,0,7,1953,0
1085000.0,3,3630,11019,0,9,1972,0
234000.0,3,1040,8128,0,6,1983,0
1650000.0,3,2690,8890,1,10,1975,1991
488000.0,5,2020,5000,0,7,1938,0
1550000.0,5,2450,20805,0,9,1963,0
499000.0,4,2030,12675,0,7,1982,0
150000.0,3,1450,6776,0,7,1952,0
333000.0,4,2400,7270,0,8,1993,0
700000.0,4,2870,8625,0,8,1959,0
275000.0,4,1340,22500,0,7,1926,0
330000.0,3,1680,11312,0,7,1959,0
360000.0,4,1850,8827,0,7,1969,0
467000.0,3,1220,8040,0,7,1965,0
568000.0,3,2320,57063,0,9,1979,0
605000.0,5,3220,9603,0,8,1972,0
750000.0,4,3190,9023,0,9,2005,0
760000.0,3,3530,69834,0,10,1994,0
265000.0,3,2050,10519,0,7,1979,0
490000.0,3,1720,12540,0,7,1956,0
360000.0,4,2850,4650,0,8,2004,0
311750.0,4,2270,12000,0,7,1976,0
399000.0,3,1880,12473,0,8,1958,0
347000.0,4,2770,9751,0,8,1989,0
1680000.0,4,4490,34982,0,12,1998,0
585000.0,4,3110,6479,0,9,2005,0
340000.0,4,2360,7475,0,8,1992,0
612000.0,3,2180,5496,0,8,1994,0
230000.0,2,1910,3376,0,8,1980,0
604000.0,4,2260,7753,0,9,1989,0
250000.0,3,1770,8868,0,7,1959,0
258500.0,3,1460,7930,0,7,1989,0
783000.0,4,2080,5000,0,8,1940,0
1050000.0,5,2960,7680,0,8,1958,0
760000.0,4,3220,4031,0,9,2002,0
276000.0,3,1140,5000,0,7,1960,0
550000.0,4,1660,12377,0,8,1966,0
398000.0,4,1430,6240,0,7,1953,0
775000.0,3,1820,4300,0,8,1914,1983
1027500.0,4,3540,10202,0,8,1988,0
327000.0,4,1620,6000,0,7,1905,0
564500.0,4,3100,14568,0,8,1995,0
782000.0,4,1500,6820,0,7,1905,0
398000.0,4,2820,5510,0,9,2005,0
257000.0,3,1850,10920,0,6,1915,0
235000.0,4,1570,9415,0,7,1984,0
453000.0,4,2300,37533,0,8,1979,0
535000.0,2,920,9000,0,6,1954,0
275000.0,3,1600,7000,0,8,1993,0
665000.0,3,2630,10047,0,9,1996,0
670000.0,4,3020,13530,0,8,1977,0
465000.0,3,1490,10757,0,7,1966,0
210000.0,3,1160,5200,0,7,1970,0
265000.0,4,2040,4443,0,8,2001,0
426000.0,2,1550,2657,0,8,1987,0
529219.0,4,1990,7610,0,8,1966,0
600000.0,3,1900,46609,0,7,1969,0
875000.0,5,3840,8279,0,9,2001,0
608000.0,4,2400,7680,0,7,1956,0
220000.0,3,1660,21514,0,7,1973,0
1760000.0,4,6055,21630,0,12,1996,0
295450.0,3,2030,17120,0,8,1966,0
315000.0,2,840,5087,0,7,1925,0
205000.0,4,1450,8175,0,7,1967,0
310000.0,3,1460,9908,0,7,1952,0
1000000.0,5,2010,5210,0,9,1927,0
525000.0,4,2910,7631,0,9,2006,0
284000.0,4,1880,8800,0,7,1960,0
510000.0,3,2170,26460,0,8,1986,0
405000.0,2,1260,4377,0,7,1947,0
509950.0,3,1970,9153,0,8,2007,0
600000.0,4,2090,45738,0,8,1987,0
990000.0,4,3450,4940,0,10,2006,0
280005.0,3,1130,7200,0,7,1954,0
700000.0,3,2600,7668,0,8,1968,0
330000.0,3,1030,7620,0,7,1953,0
340000.0,2,1700,6718,0,7,1956,0
468000.0,2,1480,2167,0,8,2007,0
1339000.0,4,4250,19387,0,9,1972,0
515000.0,3,1600,20873,0,8,1955,0
245000.0,4,1870,8750,0,7,1977,0
265000.0,3,1440,7741,0,7,1983,0
372400.0,3,2720,11937,0,9,1990,0
390000.0,3,1240,8410,0,6,1948,0
208000.0,3,1020,6120,0,7,1967,0
273000.0,2,1180,7750,0,6,1945,0
455000.0,5,3080,7759,0,8,2003,0
270000.0,4,1750,6397,0,7,1988,0
618000.0,4,2530,8736,0,7,1958,0
213550.0,3,1580,8541,0,7,1990,0
210000.0,5,2340,9148,0,7,1957,0
2750000.0,5,6300,16065,0,12,2004,0
403500.0,4,2400,3844,0,7,1974,0
235000.0,3,1300,7600,0,7,1963,0
287500.0,3,1760,7147,0,6,1936,0
546800.0,4,1520,5910,0,7,1946,0
183000.0,3,1070,8100,0,6,1957,0
560000.0,3,2560,216777,0,8,1986,0
299500.0,3,1280,6726,0,6,1958,0
610000.0,4,1660,7350,0,8,1965,2014
288350.0,3,1860,7963,0,7,1963,0
500000.0,2,950,4500,0,7,1926,0
625000.0,4,2140,4000,0,7,1951,0
418000.0,2,1480,1349,0,7,2007,0
660000.0,3,2260,1825,0,8,2002,0
775000.0,4,2300,6158,0,9,1999,0
429500.0,3,1650,7272,0,7,1972,0
569000.0,3,1990,3000,0,7,1908,1970
250000.0,4,1960,7560,0,7,1978,0
225000.0,3,1310,10491,0,7,1969,0
530000.0,4,2450,15002,0,9,1974,0
306000.0,3,910,8658,0,7,1955,0
517100.0,3,1580,9719,0,7,1962,0
354950.0,3,1780,9689,0,7,1976,0
348000.0,3,1040,1824,0,6,1925,0
522250.0,4,2340,41600,0,8,1977,0
275000.0,3,1720,8755,0,8,1983,0
390000.0,3,1600,10440,0,7,1954,0
260000.0,3,1320,9750,0,7,1954,0
585000.0,5,2350,4178,0,8,1922,2015
605000.0,5,2740,5616,0,7,1925,0
342000.0,4,2300,6448,0,8,2001,0
900000.0,5,4350,37169,0,10,1972,0
252000.0,3,1430,7700,0,7,1981,0
357000.0,3,2400,14012,0,9,1971,0
370000.0,3,940,7910,0,6,1959,0
322500.0,3,1020,13504,0,7,1959,0
210000.0,2,1680,5756,0,7,1910,0
290000.0,2,1340,9840,0,7,1949,0
860000.0,4,3960,7012,0,10,2005,0
302000.0,6,2650,4621,0,8,1911,0
369160.0,4,2120,9680,0,8,1965,0
1185000.0,4,2850,3000,0,9,2003,0
993000.0,4,2850,14810,0,8,1954,0
380000.0,6,1870,6969,0,7,1968,0
635000.0,4,2660,8160,0,7,1949,0
260000.0,3,1190,11120,0,6,1947,0
243000.0,2,1770,5522,0,7,1943,0
1400000.0,4,2770,8879,0,9,2001,0
665000.0,4,2080,8100,0,8,1952,0
898000.0,5,2700,9000,0,9,1987,0
583000.0,4,2200,9453,0,8,1955,0
429000.0,4,2160,7700,0,8,1977,0
471000.0,3,2010,4059,0,8,1998,0
1810000.0,3,3780,8295,0,9,1951,0
739500.0,3,4460,51177,0,9,2005,0
450000.0,3,1770,17208,0,8,1959,0
552500.0,3,1430,5000,0,7,1949,0
437000.0,4,1700,10642,0,7,1954,0
270000.0,4,1830,5220,0,7,1951,0
226740.0,3,1410,8800,0,7,1965,0
446500.0,4,3060,7920,0,8,1974,0
283000.0,3,1820,15068,0,7,1920,2014
445000.0,4,2430,13211,0,7,1909,1978
250000.0,2,740,6840,0,6,1942,0
307000.0,3,770,6552,0,6,1942,0
315000.0,4,2200,8580,0,8,1991,0
555000.0,3,2920,23085,0,7,1908,0
264900.0,4,2040,7000,0,7,1979,0
510000.0,3,1600,4510,0,7,1978,0
328000.0,4,1990,3980,0,7,2002,0
358000.0,4,1830,7308,0,7,2002,0
325000.0,3,2540,4260,0,7,2005,0
1365000.0,2,2700,3444,1,9,1990,0
230000.0,4,1440,10800,0,7,1967,0
545000.0,3,1550,4000,0,7,1955,0
705380.0,3,2490,4343,0,9,2003,0
459000.0,5,2650,12987,0,7,1979,0
815000.0,4,2000,3800,0,8,2001,0
495000.0,6,3440,4500,0,8,2007,0
520000.0,3,2280,58712,0,9,1987,0
430000.0,2,1320,1194,0,7,2001,0
255000.0,4,2070,7800,0,8,1989,0
588000.0,3,1860,4777,0,7,1908,0
350000.0,3,940,7811,0,6,1959,0
625000.0,4,2290,21486,0,7,1963,0
172500.0,2,1510,20685,0,6,1958,0
554000.0,3,1830,3500,0,7,1909,0
775000.0,4,3090,7112,0,9,2001,0
1187500.0,4,4340,217800,0,11,2003,0
618000.0,3,3200,12682,0,9,1977,0
305000.0,4,1560,8450,0,6,1954,0
232000.0,3,1280,13356,0,7,1994,0
262000.0,4,2020,6236,0,7,2002,0
234000.0,3,1040,8122,0,7,1971,0
500000.0,4,2260,7209,0,7,2002,0
278000.0,3,860,7632,0,6,1920,0
230000.0,5,1920,19040,0,7,1961,0
500000.0,4,2290,9215,0,8,1969,0
366500.0,4,2070,9300,0,7,1945,0
665000.0,6,4250,4400,0,7,1902,0
1101000.0,3,2220,4830,0,9,1928,2010
575000.0,2,1840,4076,0,8,1957,0
674750.0,4,2590,9753,0,10,1993,0
719000.0,5,3110,6131,0,7,1940,0
482000.0,3,2600,105587,0,7,1980,0
254000.0,2,1060,8187,0,6,1952,0
443725.0,3,1250,3880,0,7,1944,0
575000.0,4,2520,35636,0,8,1980,0
469000.0,3,2070,9957,0,8,1977,0
175000.0,2,1300,44431,0,6,1958,0
437000.0,5,2190,8316,0,7,1961,0
550000.0,4,2760,13113,0,8,1974,0
172040.0,3,1710,7134,0,7,1979,0
363000.0,3,1750,7000,0,8,1993,0
282000.0,3,1552,3600,0,7,2012,0
400000.0,6,2350,6554,0,8,1905,0
650000.0,5,5110,10018,0,10,2003,0
365000.0,3,1720,99916,0,7,1990,0
269950.0,4,1960,7230,0,8,2002,0
260000.0,2,1270,19602,0,6,1977,0
193000.0,3,1180,7000,0,7,1977,0
340000.0,4,2230,6791,0,8,2005,0
900000.0,4,4700,38412,0,10,1978,0
371000.0,3,2150,8361,0,8,1991,0
592000.0,3,2400,81892,0,8,1985,0
300000.0,3,1830,12750,0,7,1991,0
449950.0,4,2800,6977,0,8,2003,0
299500.0,3,2090,7163,0,8,1989,0
995000.0,4,2340,13406,0,9,1963,0
335000.0,4,1670,9472,0,7,1960,0
280000.0,4,1990,7350,0,8,1978,0
446000.0,4,2270,7800,0,7,1977,0
1544500.0,4,4910,15139,0,10,1964,0
325000.0,3,950,4500,0,6,1943,0
450000.0,3,1610,11200,0,7,1955,0
322500.0,4,1940,7107,0,7,2000,0
453000.0,3,1210,9473,0,7,1955,0
655000.0,4,2570,4412,0,9,2001,0
603000.0,3,1700,2800,0,7,1926,0
235000.0,4,1610,24000,0,6,1947,0
968933.0,4,4120,7304,0,11,2006,0
1015000.0,3,2880,11340,0,8,1980,2013
435000.0,4,1990,8548,0,8,1973,0
242000.0,3,1260,8092,0,7,1986,0
487000.0,6,4750,248600,0,8,1947,0
810000.0,4,3010,10450,0,9,1996,0
625000.0,3,2410,64073,0,8,1976,0
165000.0,3,1280,7742,0,7,1973,0
335000.0,3,2320,6750,0,7,1960,0
286700.0,3,1220,6600,0,6,1958,0
699000.0,2,1400,4050,0,8,1954,0
280000.0,3,1590,7280,0,7,1974,0
580000.0,4,2220,7064,0,8,1988,0
754800.0,2,2770,7781,0,8,2006,0
525000.0,4,2303,16801,0,8,1995,0
562000.0,3,1600,10530,0,8,1962,0
575000.0,4,1280,6060,0,7,1926,0
808900.0,5,2900,5901,0,9,2006,0
992000.0,3,2950,15207,0,10,1966,0
335000.0,3,1700,6698,0,7,1997,0
473000.0,3,1050,7200,0,7,1985,0
350000.0,4,2990,11210,0,8,1977,0
1600000.0,5,3100,5374,0,9,1906,0
305500.0,3,1240,6090,0,7,1950,0
306000.0,2,780,13500,0,7,1946,1989
233000.0,2,850,1656,0,8,2001,0
490000.0,3,1540,9000,0,8,1971,0
445000.0,4,2280,42077,0,8,1994,0
355000.0,3,2550,9674,0,7,1959,0
360000.0,2,1770,7607,0,8,1987,0
737500.0,3,2320,10900,0,7,1935,1974
985000.0,3,2600,11920,0,8,1969,0
349950.0,2,1570,2031,0,8,2006,0
520000.0,4,3060,7161,0,8,2005,0
355950.0,4,1960,8540,0,7,1955,0
485000.0,5,3270,6129,0,9,2004,0
143000.0,3,1090,3315,0,6,1969,0
3278000.0,2,6840,10000,1,11,2001,0
355000.0,3,940,8512,0,7,1967,0
1126000.0,5,3880,13885,0,9,1979,0
200000.0,5,1770,15525,0,7,1959,0
913000.0,4,3640,10576,0,11,1999,0
1600000.0,3,3160,12824,0,9,1966,0
409900.0,2,1590,1845,0,9,1997,0
265000.0,4,1290,6034,0,6,1950,0
740000.0,5,3655,51836,0,8,1955,0
306000.0,4,2490,8124,0,7,2001,0
381000.0,3,1470,3999,0,7,2003,0
1220000.0,3,3960,6132,0,10,1933,0
1050000.0,3,3190,29982,0,8,1941,0
408000.0,2,810,7440,0,6,1948,0
739900.0,5,2980,5377,0,9,2006,0
674250.0,4,2780,35000,0,9,1985,0
438400.0,2,1340,8100,0,7,1953,0
1700000.0,5,4930,14649,0,11,2000,0
703000.0,3,1360,5980,0,8,1945,2008
262000.0,3,1320,6530,0,7,1989,0
353000.0,3,1210,14499,0,7,1984,0
500000.0,4,1940,7607,0,8,1995,0
1280000.0,4,3160,4620,0,9,1917,2005
332000.0,4,1980,6566,0,8,2004,0
824000.0,4,2320,14240,0,9,1974,0
290000.0,4,1660,4788,0,7,1968,0
700000.0,3,1660,1545,0,9,2002,0
550000.0,2,1080,3420,0,7,1922,0
549000.0,2,1510,11165,0,7,1921,0
1865000.0,4,2950,43560,0,9,1951,0
858000.0,4,3070,13720,0,9,1978,0
345000.0,2,970,10423,0,7,1947,0
340000.0,4,2140,11651,0,8,1930,2001
1215000.0,4,2570,9600,0,9,1962,0
275000.0,3,1260,1488,0,7,2009,0
405000.0,3,1220,7771,0,7,1963,0
432500.0,3,1720,8145,0,7,1949,0
236500.0,4,2140,4217,0,6,1925,0
679000.0,4,1420,4923,0,8,1928,0
543000.0,4,2060,8451,0,8,1995,0
294000.0,3,1320,9520,0,7,1953,0
340500.0,3,1810,10463,0,7,1969,0
1012000.0,4,2980,16263,0,9,1989,0
335000.0,2,1350,2560,0,8,1976,0
425000.0,3,1540,8011,0,7,1988,0
353000.0,3,2510,9240,0,8,2001,0
540000.0,3,1670,5146,0,8,1991,0
640000.0,5,3690,11928,0,9,2006,0
339950.0,3,1320,11457,0,8,1959,0
195000.0,3,1510,8400,0,7,1979,0
322000.0,3,1510,8400,0,7,1979,0
660000.0,4,1870,10450,0,8,1978,0
280000.0,6,2400,9373,0,7,1991,0
300000.0,6,2400,9373,0,7,1991,0
207500.0,3,1170,8816,0,6,1966,0
195000.0,3,1190,8726,0,7,1956,0
700000.0,3,2080,3880,0,7,1954,0
560000.0,4,2150,8555,0,7,1982,0
260000.0,3,1580,7344,0,7,1911,0
575000.0,3,1580,7344,0,7,1911,0
475000.0,3,2370,3239,0,8,2006,0
285000.0,3,1840,8601,0,7,1905,2014
753888.0,4,2660,5500,0,9,2003,0
650000.0,3,2190,3600,0,9,2003,0
620000.0,3,1660,3478,0,7,1929,0
526000.0,3,1780,37801,0,7,1977,0
155000.0,2,700,5200,0,6,1952,0
342000.0,4,1570,11200,0,7,1959,0
390000.0,3,1220,216332,0,7,1981,0
685000.0,3,3150,219978,0,9,1990,0
608000.0,4,2690,4736,0,7,2001,0
179900.0,2,680,6400,0,6,1943,0
1245000.0,6,3750,14150,0,9,1936,1968
166000.0,3,1010,11675,0,7,1957,0
462000.0,3,1710,4500,0,8,1928,0
545000.0,4,2090,6023,0,8,1990,0
415000.0,3,1560,4500,0,7,1903,0
269000.0,3,1560,4200,0,7,2003,0
356500.0,4,2570,11473,0,8,2008,0
225000.0,3,1010,7633,0,6,1961,0
175000.0,2,1020,5130,0,6,1948,0
549000.0,5,1710,9720,0,8,1974,0
535000.0,3,2300,12197,0,8,1989,0
627000.0,4,1990,7712,0,8,1973,0
565000.0,3,2730,15677,0,9,1976,0
392450.0,4,2195,2681,0,7,1912,0
509000.0,2,1560,4675,0,8,2006,0
340000.0,3,1400,4800,0,7,1921,0
537000.0,3,1400,4800,0,7,1921,0
865000.0,4,3690,9892,0,10,1998,0
358000.0,2,1140,8340,0,7,1948,0
595000.0,4,1920,3225,0,7,1923,0
661000.0,4,2496,8058,0,9,1998,0
419950.0,3,2280,8500,0,7,1977,0
490000.0,4,3200,6420,0,9,2006,0
525000.0,2,880,4000,0,7,1940,0
350000.0,3,1320,1298,0,7,1995,0
552500.0,3,2450,3582,0,9,2008,0
210000.0,3,1040,8970,0,6,1961,0
390000.0,3,2480,53250,0,9,1990,0
336800.0,5,1830,16650,0,7,1958,0
465000.0,3,1440,4473,0,7,2003,0
299900.0,4,1580,3632,0,7,2011,0
715000.0,3,3230,5000,0,9,2006,0
235000.0,4,1810,39639,0,7,1970,0
276000.0,3,2495,4400,0,8,2007,0
265000.0,4,1740,12728,0,7,1964,0
425000.0,3,1680,3000,0,6,1900,0
313000.0,4,2460,10320,0,8,1993,0
715000.0,3,3050,6000,0,8,1984,0
265000.0,3,1630,10969,0,7,1991,0
646000.0,3,2460,6413,0,9,2004,0
175000.0,3,1030,6600,0,7,1954,0
649000.0,3,3410,13809,0,10,1973,0
785000.0,3,2310,5200,0,7,1940,0
890000.0,4,2610,4400,0,8,1920,0
612000.0,3,2330,10327,0,9,1998,0
330000.0,4,2980,5674,0,8,2003,0
493000.0,3,1790,11393,0,8,1978,0
1600000.0,4,2940,5735,0,9,1957,0
1620000.0,4,3900,9750,0,10,1972,0
1650000.0,4,3900,9750,0,10,1972,0
499000.0,3,1750,2150,0,7,1900,2014
603500.0,6,2660,8400,0,8,1962,0
530000.0,2,1580,3680,0,8,1941,0
895000.0,5,2350,14197,0,8,1962,0
267345.0,4,2510,8165,0,7,1972,0
275000.0,3,1480,15639,0,8,1987,0
439950.0,3,1720,223377,0,7,1950,0
455000.0,3,1470,4653,0,7,1985,0
630000.0,3,1540,6930,0,7,1944,0
690000.0,3,2820,5001,0,9,2004,0
212000.0,4,1250,12705,0,7,1971,0
231500.0,4,2080,7526,0,7,1985,0
1237500.0,4,5180,49936,0,10,1991,0
378500.0,3,2860,43821,0,9,1990,0
482000.0,4,2710,35868,0,9,1989,0
695000.0,2,1140,3990,0,7,1924,0
965000.0,4,4070,57587,0,10,1989,0
675000.0,3,1710,5913,0,8,1941,0
387000.0,3,1340,6500,0,7,1972,0
347500.0,4,2290,7000,0,8,1977,0
385000.0,3,1860,7400,0,8,1922,2004
265000.0,3,1080,4930,0,6,1950,0
406000.0,3,960,5264,0,7,1953,0
134000.0,2,980,5000,0,7,1922,2003
415000.0,3,1500,3399,0,7,1926,0
375000.0,3,1440,8775,0,7,1973,0
620000.0,4,2580,7465,0,8,1993,0
337500.0,5,2070,4698,0,7,1999,0
565000.0,3,1880,12368,0,7,1967,0
399500.0,3,2420,12676,0,7,1911,1986
1065000.0,2,1890,9466,0,8,1987,0
352500.0,3,1920,33630,0,8,1992,0
259000.0,3,1870,5909,0,7,1986,0
320000.0,2,900,7620,0,7,1971,0
733000.0,3,2160,9888,0,9,1989,0
381500.0,2,900,2910,0,7,1924,0
343000.0,2,1180,9261,0,7,1957,0
205500.0,2,900,6400,0,6,1938,0
525000.0,3,1600,16530,0,7,1967,0
300000.0,3,1500,8352,0,6,1943,0
299000.0,2,1070,189486,0,6,1942,0
561000.0,4,2570,5250,0,8,1990,0
450000.0,3,1210,4000,0,7,1928,0
540000.0,4,1850,7850,0,8,1985,0
379000.0,3,1740,30886,0,8,1992,0
230000.0,3,1300,14000,0,7,1958,0
399950.0,3,2000,30605,0,8,1989,0
355000.0,5,3220,5806,0,8,2002,0
580000.0,4,2160,9593,0,8,1969,0
700000.0,3,2130,4299,0,7,1922,0
279900.0,3,1580,8151,0,7,1962,0
210000.0,3,1200,7500,0,6,1905,1989
1165000.0,3,3790,5001,0,10,1989,0
290300.0,2,860,3874,0,6,1931,0
1599950.0,5,5130,43123,0,11,1996,0
490000.0,3,1600,6380,0,7,1939,0
606000.0,4,2110,13850,0,9,1987,0
359950.0,3,1400,4980,0,6,1943,0
677100.0,3,2110,9199,0,10,1993,0
465000.0,3,1430,7125,0,7,1984,0
4500000.0,5,6640,40014,1,12,2004,0
500000.0,3,3040,41072,0,8,1978,0
455000.0,2,980,5000,0,7,1950,0
705000.0,6,2570,4240,0,7,1911,0
420000.0,3,2060,7020,0,8,1967,0
169575.0,3,1300,8284,0,7,1968,0
250000.0,3,1300,8284,0,7,1968,0
530000.0,3,1680,7262,0,7,1973,0
590000.0,5,4020,40341,0,8,1970,0
257500.0,3,1530,14087,0,7,1979,0
415000.0,3,1170,6700,0,8,1957,0
536000.0,3,1580,3764,0,7,1945,0
246500.0,3,1270,11600,0,7,1964,0
395000.0,3,1480,7700,0,8,1975,0
739000.0,3,2220,10530,0,8,1974,0
1272000.0,4,3200,13729,0,11,1984,0
190000.0,3,910,10575,0,7,1968,0
305000.0,3,1480,9086,0,7,1962,0
925000.0,4,3770,13058,0,8,1983,0
895000.0,4,3500,13444,0,10,1977,0
656000.0,3,1480,7475,0,8,1943,0
560000.0,4,1660,4690,0,7,1945,0
610000.0,5,2520,11700,0,9,1977,0
645000.0,4,2850,37522,0,9,1987,0
259000.0,3,2153,4400,0,8,2007,0
980000.0,4,3780,10962,0,10,1990,0
872000.0,4,3770,9750,0,9,1967,0
1000000.0,6,3600,9675,0,9,1977,0
900000.0,3,2980,12600,0,8,1941,2012
475000.0,4,2320,5534,0,7,1915,0
350000.0,5,2980,13482,0,8,1975,0
840000.0,4,2930,11562,0,9,1947,0
500000.0,4,2040,8400,0,8,1963,0
202500.0,3,1510,9898,0,7,1954,0
523000.0,4,2660,65340,0,8,1988,0
225000.0,3,1740,10050,0,7,1989,0
418200.0,3,2240,9542,0,7,1980,0
356500.0,4,1570,9670,0,7,1959,0
670000.0,4,2500,5000,0,7,1926,0
456150.0,3,1750,12408,0,7,1962,0
471000.0,4,3030,9687,0,8,1998,0
558000.0,3,1680,934,0,8,2008,0
1380000.0,6,5740,10312,0,11,2000,0
161500.0,3,1220,6000,0,7,1961,0
311000.0,3,1310,8370,0,7,1962,0
470000.0,6,2490,8732,0,8,1966,0
569000.0,3,2220,8227,0,8,1929,0
689000.0,4,2240,7350,0,9,1989,0
271900.0,3,1890,11875,0,7,1979,0
278000.0,4,1850,6037,0,7,1991,0
820000.0,2,2210,4440,0,8,1931,0
399500.0,3,1410,7700,0,7,1967,0
462000.0,3,1890,2614,0,9,1979,0
347500.0,3,1830,12036,0,7,1977,0
562100.0,2,1440,3700,0,7,1914,0
230000.0,2,950,7560,0,6,1958,0
687000.0,4,2370,10083,0,8,1966,0
725786.0,4,3070,5762,0,10,2000,0
315500.0,3,1300,12600,0,7,1969,0
312000.0,4,1300,7054,0,7,1950,2013
343000.0,3,1210,1173,0,8,2002,0
385195.0,1,710,6000,0,6,2015,0
415000.0,4,2240,12650,0,8,1981,0
461000.0,3,3600,8666,0,6,1948,0
369990.0,4,1960,7133,0,7,2002,0
349950.0,4,1820,3134,0,7,1999,0
285750.0,3,1960,17126,0,8,1966,0
542500.0,4,1750,10160,0,8,1972,0
830000.0,5,3700,5400,0,9,2011,0
705000.0,4,2910,20946,0,8,1976,0
615000.0,2,1270,5000,0,8,1949,0
184500.0,2,720,5880,0,6,1940,0
412000.0,2,1040,5120,0,7,1901,0
250000.0,3,2210,11111,0,7,1934,0
580000.0,5,2060,6000,0,7,1903,0
220000.0,2,780,6000,0,6,1923,0
675000.0,4,2240,8937,0,8,1976,0
373500.0,2,800,3330,0,7,1918,0
662700.0,2,2440,6900,0,7,1910,0
239950.0,5,1460,6032,0,6,1941,0
383000.0,3,1150,10196,0,7,1957,0
485000.0,3,2650,12350,0,7,1975,0
610000.0,4,2600,36583,0,8,1976,0
545000.0,6,1820,6250,0,7,1954,0
780000.0,2,2560,2500,0,8,1901,0
305000.0,3,1714,3240,0,8,2005,0
405000.0,3,1330,15678,0,7,1984,0
1110000.0,5,7350,12231,0,11,2001,0
273000.0,3,2050,9045,0,6,1959,0
326500.0,3,1810,12375,0,7,1970,0
365000.0,3,1380,9134,0,7,1981,0
1000750.0,3,3070,10739,0,10,1987,0
422500.0,2,800,4046,0,7,1940,0
354450.0,4,2140,9920,0,8,1993,0
320000.0,3,1330,9540,0,7,1971,0
223000.0,3,1030,9120,0,7,1961,0
410000.0,3,1740,4948,0,7,2008,0
438000.0,3,1200,4000,0,6,1923,0
390000.0,3,1490,2944,0,7,1993,0
298500.0,4,1890,5954,0,7,2004,0
749999.0,5,3060,13630,0,10,1989,0
779000.0,6,3250,12000,0,8,1966,0
570000.0,3,2730,11936,0,8,1978,0
385000.0,3,810,4600,0,6,1918,0
649000.0,4,2240,11040,0,8,1961,0
283000.0,3,1740,5247,0,7,1947,0
699900.0,4,2380,16236,0,7,1961,0
278500.0,4,1540,8400,0,7,1971,0
700000.0,4,2340,9100,0,8,1975,0
535000.0,4,2710,45963,0,9,1995,0
234500.0,3,1310,18400,0,7,1954,0
374150.0,3,1390,9585,0,7,1973,0
397000.0,4,2201,9542,0,8,2006,0
613000.0,3,1960,10385,0,8,1988,0
1150000.0,3,2850,10474,0,8,1954,0
595000.0,4,1880,4080,0,7,1924,0
340000.0,5,2440,6858,0,8,2003,0
388000.0,4,2560,5800,0,9,2005,0
404000.0,3,1410,15210,0,7,1950,2014
810000.0,3,2870,6360,0,8,1946,0
405000.0,4,2620,9359,0,9,1987,0
726000.0,5,2970,10335,0,9,2000,0
266000.0,3,1780,7214,0,7,1986,0
722500.0,5,3700,7207,0,8,1970,0
352000.0,4,1252,25002,0,8,1996,0
265000.0,4,1240,8158,0,7,1961,0
856000.0,3,2160,3920,0,9,2014,0
346950.0,3,2040,4348,0,8,2006,0
866059.0,5,3130,4797,0,9,2014,0
410000.0,3,2350,4456,0,7,2004,0
370000.0,3,1570,16817,0,7,1982,0
230000.0,3,1530,389126,0,7,1919,0
400000.0,2,1520,5010,0,7,1999,0
172000.0,3,1350,9680,0,7,1959,0
615000.0,3,1950,8480,0,8,1962,0
860000.0,4,3950,9600,0,10,1998,0
555000.0,3,2040,6000,0,7,1958,0
579000.0,3,1990,4040,0,8,1926,0
385000.0,3,1300,7030,0,7,1968,0
420000.0,4,2030,12000,0,7,1977,0
645000.0,3,2340,6750,0,7,1914,0
549950.0,3,2160,6288,0,8,1996,0
678000.0,3,2770,10000,0,8,1962,0
